Año;idmunici;ccdd;ccpp;ccdi;Ubigeo;;Provincia;Distrito;Tipomuni;VFI;P04_1;P04_2;P04_3;P04_4;P04_5;P04_6;P05_CC;P05_1;P05_2;P05_3;P06_CC;P06;P07;P08;P09;P10_1;P10_2;P10_3;P10_4;VFI_P11A;P11A_1;P11A_1_1;P11A_1_2;P11A_2;P11A_2_1;P11A_2_2;P11A_3;P11A_3_1;P11A_3_2;P11A_4;P11A_4_1;P11A_4_2;P11A_5;P11A_5_1;P11A_5_2;P11A_6;P11A_6_1;P11A_6_2;P11A_7;P11A_7_1;P11A_7_2;P11A_8;P11A_8_1;P11A_8_2;P11A_9;P11A_9_1;P11A_9_2;P11A_10;P11A_10_1;P11A_10_2;P11A_10_O;VFI_P11B;P11B_11;P11B_11_1;P11B_11_2;P11B_12;P11B_12_1;P11B_12_2;P11B_13;P11B_13_1;P11B_13_2;P11B_14;P11B_14_1;P11B_14_2;P11B_15;P11B_15_1;P11B_15_2;P11B_16;P11B_16_1;P11B_16_2;P11B_17;P11B_17_1;P11B_17_2;P11B_18;P11B_18_1;P11B_18_2;P11B_18_O;VFI_P12;P12_1;P12A_1;P12_2;P12A_2;VFI_P13;P13_1;P13A_1;P13_2;P13A_2;P13_3;P13A_3;P13_4;P13A_4;P13_5;P13A_5;P13_6;P13A_6;P13_7;P13A_7;P13_8;P13A_8;P13_9;P13A_9;P13A_9_O;VFI_P14;P14;P14A_1;P14A_2;VFI_P15;P15_1;P15A_1;P15_2;P15A_2;P15_3;P15A_3;P15_4;P15A_4;P15_5;P15A_5;P15_6;P15A_6;P15A_6_O;VFI_P16;P16_1;P16_2;P16_3;P16_4;P16_5;P16_6;P16_7;P16_8;P16_9;P16_9_O;VFI_P17;P17_1;P17_2;P17_3;P17_4;P17_5;P17_6;P17_7;P17_8;P17_9;P17_10;P17_11;P17_12;P17_13;P17_13_O;P17_14;VFI_P18;P18;P18_Portal
2022;20105;2;1;5;20105;ANCASH;HUARAZ;CHACHAPOYAS;2;1;2;PABLO PATRON;257; ; ; ;43;422048;972506676;942993488;43;396262;WWW.FACEBOOK.COM/MUNIDIOFICIAL;ALCALDIA@MUNIDI.GOB.PE;WWW.MUNIDI.GOB.PE;RAFAEL CAMILO;GONZALES;CAURURO;2;1;1;14;2;1;8;30;2; ; ;1;2;0;1;4;0;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;1;1;1;0;1;0;1;1;2;1;2; ; ;1;1;0;1;2;0;MINICARGADOR FRONTAL;1;1;2;1;3;1;2; ;1;50;1;5;1;18;1;11;1;31;1;42;1;58;1;5;INTEL XEON;1;1;220;3;1;1;10;1;14;1;53;1;11;1;3;2; ; ;1;0;2;3;4;5;0;0;0;9;RUBPVL-Registro Único de Beneficiarios del Programa del Vaso de Leche;1;1;0;0;0;0;0;7;0;0;0;0;12;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10277&id_tema=1&ver=d#.xvgpxetyauk
2022;20106;2;1;6;20106;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N;1;1;1;43; ; ; ;43;958528184;WWW.FACEBOOK.COM/MUNIJANGAS.PE;MESAVIRTUAL@MUNIJANGAS.GOB.PE;WWW.GOB.PE/MUNIJANGAS;GILMER ROLIN;MENDOZA;CAUSHI;2;1;1;1;1;1;3;2;2; ; ;1;1;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;2;1;3;1;1;1;10;1;4;1;20;2; ;2; ; ;1;1;40;5;1;1;1;1;1;2; ;1;18;1;1;1;1;PLOTTER;1;0;2;3;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10280&id_tema=5&ver=.yrosnkzbxpy
2022;20107;2;1;7;20107;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS CAJAMARQUILLA;S/N; ; ; ;43; ; ; ;43;925041063; ;MESADEPARTES.MDLL@GMAIL.COM; ;GILBERTO WILLIAN;PICON;JAMANCA;2;1;2; ; ;1;0;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;6;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;1;1;1;6;1;4;1;2;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;3;4;5;6;0;0;0;0;0;12;0; ;0;1;2; 
2022;20108;2;1;8;20108;ANCASH;HUARAZ;CHACHAPOYAS;2;1;1;DAGOBERTO CACERES;117; ; ; ;43; ; ; ;43;925123269;WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDEOLLEROS;MUNI.OLLEROS.HUARAZ@GMAIL.COM; ;ROMEL ESTIFER;GLORIA;HUERTA;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;7;1;1;2; ;2; ; ;1;1;8;1;1;1;1;2; ;1;4;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;7;0;0;0;0;12;0; ;0;1;3; 
2022;20109;2;1;9;20109;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ;947592788; ;43;943511997; ; ; ;INOCENCIO NEMESIO;VILLAFUERTE;COLONIA;2;1;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;2; ;1;2;2; ;2; ;1;4;2; ;2; ;2; ; ;1;1;4;4;1;2; ;2; ;1;4;1;5;1;1;2; ; ;1;0;0;0;4;0;6;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20110;2;1;10;20110;ANCASH;HUARAZ;CHACHAPOYAS;2;1;2;MIGUEL A MORAN;304;11;1; ;43; ; ; ;43;970827694; ;MESADEPARTESMDP@GMAIL.COM; ;LEONARDO TEODORO;COCHACHIN;ROMPE;2;1;1;1;2;1;1;2;2; ; ;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;1;0;1;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;17;2; ;2; ;2; ; ;1;1;17;5;1;2; ;2; ;2; ;1;17;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;3;4;5;0;7;8;0;0;0;12;0; ;0;1;3; 
2022;20111;2;1;11;20111;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ;943802099;991922699;43;947558700;WWW.FACEBOOK.COM/MUNIPIRA2020;MUNICIPALIDADDISTRITALPIRA@GMAIL.COM; ;HECTOR RAUL;OBREGON;INTI;2;1;1;3;0;1;4;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;3;1;2; ;1;9;1;1;2; ;2; ;1;2;2; ;2; ;2; ; ;1;1;2;5;1;1;2;1;2;1;4;1;1;2; ;2; ; ;1;1;0;0;4;0;0;0;0;0; ;1;0;0;0;0;5;0;0;0;9;0;0;12;0; ;0;1;3; 
2022;20112;2;1;12;20112;ANCASH;HUARAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;920212401;WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDETARICA2019.23;MUNITARICA19.22@GMAIL.COM; ;NANCY PETRONILA;SOTO;DEL CASTILLO;1;1;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;7;4;1;1;1;2; ;1;7;1;2;1;1;2; ; ;1;0;0;3;4;0;6;7;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10287&id_tema=1&ver=d
2022;20201;2;2;1;20201;ANCASH;AIJA;CHACHAPOYAS;1;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;951451007;WWW.FACEBOOK.COM/MUNIAIJA;MUNIPROVINCIALAIJA@GMAIL.COM;WWW.GOB.PE/MUNIAIJA;PEDRO MOISES;ROQUE;ITA;2;1;1;1;0;1;2;0;2; ; ;1;2;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;1;0;1;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;1;1;11;1;5;2; ;2; ; ;1;1;16;1;1;1;1;1;1;1;6;1;3;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;2;3;4;5;0;7;0;9;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11825&id_tema=5&ver=.ysxiuxbmk03
2022;20202;2;2;2;20202;ANCASH;AIJA;CHACHAPOYAS;2;1;1;SAN PEDRO;S/N; ; ; ;43; ; ; ;43;959840302; ;MUNICIPALIDADDISTRITALCORIS@GMAIL.COM; ;ORLEY PROGMASIO;SALVADOR;LUGO;2;1;2; ; ;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;6;2; ;2; ;1;3;2; ;2; ;2; ; ;1;2; ; ;1;2; ;2; ;2; ;1;10;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;20203;2;2;3;20203;ANCASH;AIJA;CHACHAPOYAS;2;1;1;SANTIAGO ANTUNEZ DE MAYOLO;S/N; ; ; ;43; ; ; ;43;951975966; ;MUNIHUACLLAN2019@HOTMAIL.COM; ;AGUSTIN DE CONTABER;LEON;QUIÑONES;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;1;1;0;MOTOFURGONETA Y/O MOTOCARGA;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;1;2; ;2; ;1;3;1;3;1;1;2; ;2; ; ;1;1;7;5;1;1;2;2; ;2; ;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;3;4;5;6;0;0;0;0;0;0;0; ;0;1;2; 
2022;20204;2;2;4;20204;ANCASH;AIJA;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;992297410;WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALLAMERCED-AIJA;MUNILAMERCED05@GMAIL.COM; ;MILLER OMAR;CAMONES;MAGUIÑA;2;1;1;1;1;1;1;3;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;3;2; ;1;2;2; ;1;2;2; ;2; ; ;1;2; ; ;1;1;2;2; ;1;5;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20205;2;2;5;20205;ANCASH;AIJA;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;320; ; ; ;43; ; ; ;43;949724473; ;MDSUCCHA@GMAIL.COM; ;ABEL REU;CASIMIRO;SORIA;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;1;2;2; ;2; ;1;3;1;1;2; ; ;1;0;0;0;4;0;6;0;8;0; ;1;1;0;3;4;5;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;20301;2;3;1;20301;ANCASH;ANTONIO RAYMONDI;CHACHAPOYAS;1;1;6;PLAZA DE ARMAS;120; ; ; ;43; ; ; ;43;918778758;WWW.FACEBOOK.COM/MUNIPROVINCIAL.ANTONIORAIMONDI.9;PROVINCIAANTONIORAIMONDI@GMAIL.COM;WWW.GOB.PE/MUNIANTONIORAIMONDI;FELIX;SANDOVAL;DIAZ;2;1;1;1;0;1;0;1;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;25;2; ;2; ;2; ;2; ; ;1;1;16;5;1;2; ;2; ;2; ;1;15;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11827#.yaqdyddmliw
2022;20302;2;3;2;20302;ANCASH;ANTONIO RAYMONDI;CHACHAPOYAS;2;1;1;RAIMONDI;S/N; ; ; ;43;435648; ; ;43;938119438; ;MUNICIPALIDADACZO@GMAIL.COM; ;JUAN MOISES;CHAVARRIA;CARDENAS;2;1;1;1;1;1;0;2;2; ; ;1;1;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ; ;1;1;1;2; ;1;2; ;2; ;1;4;2; ;2; ;1;4;2; ;1;8;2; ; ;1;1;12;3;1;1;1;1;5;1;12;1;2;1;1;2; ; ;1;0;0;3;4;0;6;0;0;0; ;1;1;2;3;4;5;6;0;0;9;10;0;12;0; ;0;1;3; 
2022;20303;2;3;3;20303;ANCASH;ANTONIO RAYMONDI;CHACHAPOYAS;2;1;3;BELLAVISTA;S/N; ; ; ;43; ;917621063; ;43;942839868; ; ; ;ELMER HORACIO;VILLAORDUÑA;JARA;2;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;1;1;1;1;1;2; ;2; ;2; ;1;1;2; ;1;1;1;1;2; ; ;1;1;4;4;1;1;2;1;3;1;2;1;3;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;4;www.transparencia.gob.pe/reportes_directos/pte_transparencia_info_finan.aspx?id_entidad=10295&id_tema=19&ver=#.y7ia93bmidv
2022;20304;2;3;4;20304;ANCASH;ANTONIO RAYMONDI;CHACHAPOYAS;2;1;1;TUPAC AMARU;S/N; ; ; ;43; ; ; ;43;961321954; ;MESADEPARTESCHINGAS@HOTMAIL.COM; ;EMMER DAIMLER;TORRE;OSTOS;2;1;1;1;0;1;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;3;1;4;1;2;2; ;2; ; ;1;1;9;5;1;1;1;1;1;1;4;1;5;1;1;2; ; ;1;1;2;0;4;0;0;0;0;0; ;1;1;0;0;0;5;0;0;0;9;0;0;12;0; ;0;1;2; 
2022;20305;2;3;5;20305;ANCASH;ANTONIO RAYMONDI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N;B;12;130;43; ; ; ;43;522002; ;MDMABASTECIMIENTO@GMAIL.COM; ;LENIN BORIS;SALINAS;VILLAORDUÑA;2;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;CUATRIMOTO;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;2; ;1;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ; ;1;1;10;4;1;2; ;2; ;1;2;1;6;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;20306;2;3;6;20306;ANCASH;ANTONIO RAYMONDI;CHACHAPOYAS;2;1;1;ANTONIO RAIMONDI; ; ; ; ;43; ; ; ;43;964696406; ;SANJUANDERONTOYMUNI@GMAIL.COM; ;WILMER IVAN;LEYVA;HIDALGO;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;5;1;1;2; ;2; ; ;1;1;6;4;1;2; ;2; ;2; ;1;4;2; ;2; ; ;1;0;0;0;4;0;6;7;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20401;2;4;1;20401;ANCASH;ASUNCION;CHACHAPOYAS;1;1;2;LIMA;S/N; ; ; ;43; ;968557964; ;43;931205826;WWW.FACEBOOK.COM/MUNIDEASUNCIONN;MESADEPARTES@GMAIL.COM; ;JESUS ALBERTO;ZARAGOZA;GUZMAN;2;1;2; ; ;1;5;5;2; ; ;1;2;0;1;1;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;1;2; ; ;2; ; ;1;0;1;1;0;1;2; ; ;2; ; ; ;1;2; ;1;1;1;2; ;1;1;1;7;2; ;2; ;1;6;1;6;2; ;1;8;INTEL ATOM;1;1;28;5;1;2; ;2; ;1;4;1;26;2; ;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11828#.yaptftdmliu
2022;20402;2;4;2;20402;ANCASH;ASUNCION;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;952799624;WWW.FACEBOOK.COM/MUNI.ACOCHACA.16;MESADEPARTESACOCHACA@GMAIL.COM; ;PASION ANTONIO;TAFUR;ROSARIO;2;1;1;1;0;1;2;0;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;2;1;6;1;8;2; ;2; ; ;1;1;16;3;1;1;2;1;1;1;7;1;9;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;20501;2;5;1;20501;ANCASH;BOLOGNESI;CHACHAPOYAS;1;1;2;DOS DE MAYO;901; ; ; ;43;612792; ; ;43;917540324; ;MESADEPARTESBOLOGNESIMUNI@GMAIL.COM;WWW.MUNIBOLOGNESI.GOB.PE;GUDBERTO;CARRERA;PADILLA;2;1;1;1;0;1;1;0;2; ; ;1;1;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;1;1;0;2; ; ;1;0;1;1;1;0;1;1;0;2; ; ;1;1;0;2; ; ; ;1;1;4;2; ;1;1;6;1;2;1;1;2; ;1;3;1;7;1;4;2; ;2; ; ;1;1;23;3;1;1;2;2; ;1;12;1;6;1;1;2; ; ;1;0;0;3;4;5;0;0;0;0; ;1;1;2;3;4;5;6;7;0;9;10;11;12;0; ;0;1;1;www.transparencia.gob.pe/reportes_directos/pte_transparencia_proyectos.aspx?id_entidad=11829&id_tema=26&ver=.ytbe8vzmliu
2022;20502;2;5;2;20502;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;947840673;WWW.FACEBOOK.COM/ABELARDOPARDOLEZAMETA;MUNI.ABELARDOPARDOLEZAMETA@GMAIL.COM; ;PEDRO RIVER;GOMERO;ALVARADO;2;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;1;1;0;TRIMOTO Y/O MOTOTAXY;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;1;1;0;2; ; ;1;1;0;TROMPO MEZCLADOR DE CONCRETO;1;2; ;2; ;1;2; ;2; ;2; ;1;1;1;6;2; ;2; ;2; ;2; ; ;1;1;6;1;1;1;1;2; ;1;2;1;1;1;1;2; ; ;1;0;0;3;4;0;0;0;0;9;SIGOF - Sistema Integrado para la gestion de operaciones de Focalizacion;1;0;0;0;0;0;0;0;0;0;0;0;0;13;SISTEMA PARA MESA DE PARTES VIRTUAL;0;1;3; 
2022;20503;2;5;3;20503;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;5;PATIVILCA - HUARAZ;S/N; ; ;80;43; ; ; ;43;998467934;WWW.FACEBOOK.COM/ANTONIO.RAYMONDIRAQUIA.1;MUNI-ANTONIORAYMONDI-RAQUIA@HOTMAIL.COM; ;ROLANDO;CUEVA;BAUTISTA;2;1;1;1;0;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;6;2; ;1;2;2; ;1;8;1;2;2; ;2; ;2; ; ;1;1;18;5;1;2; ;2; ;2; ;1;8;1;2;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;7;0;0;0;0;12;0; ;0;1;2; 
2022;20504;2;5;4;20504;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;SAN MARTIN;S/N; ; ; ;43; ; ; ;43;954402450;WWW.FACEBOOK.COM/MUNIAQUIA;MUNIAQUIA@MUNIAQUIA.GOB.PE; ;IVO DOMINOVICH;ACUÑA;TAPIA;2;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;1;1;6;1;8;2; ;2; ; ;1;1;15;1;1;2; ;2; ;1;3;1;4;1;2;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;0;0;5;6;0;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10308&id_tema=1&ver=d#.xvgpxetyauk
2022;20505;2;5;5;20505;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;1;ANDRES AVELINO CACERES;9;Q; ; ;43; ; ; ;43;946790860;WWW.FACEBOOK.COM/MUNIDISTRITAL.CAJACAY.3/;MESADEPARTESVIRTUAL.MUNICAJACAY@HOTMAIL.COM;WWW.MUNICAJACAY.GOB.PE;JUAN MANUEL;CASTILLO;LUNA;2;1;1;1;0;1;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;1;0;1;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;9;1;1;1;2;2; ;2; ; ;1;1;12;4;1;1;1;2; ;1;7;1;1;1;2;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;3;4;5;6;7;8;9;10;0;12;0; ;0;1;1;www.gob.pe/municajacay
2022;20506;2;5;6;20506;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;LOS OLIVOS; ; ; ; ;43; ; ; ;43;962967501;WWW.FACEBOOK.COM/MUNICANIS; ; ;ABEL;LEON;HUAMAN;2;1;1;0;1;2; ; ;2; ; ;1;0;1;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ; ;1;1;2;4;1;2; ;2; ;1;1;1;1;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20507;2;5;7;20507;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;1;RICARDO PALMA;S/N; ; ; ;43; ; ; ;43;918125806;WWW.FACEBOOK.COM/MUNI.CHASQUI;MUNICOLQUIOC2019@GMAIL.COM;WWW.MUNICOLQUIOC.GOB.PE;GUILLERMO CARLOS;PARIASCA;DEXTRE;2;1;1;1;0;1;1;4;2; ; ;2; ; ;1;1;0;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;MINICARGADOR FRONTAL;1;2; ;2; ;1;2; ;2; ;1;1;2; ;2; ;1;13;2; ;2; ;2; ; ;1;1;11;3;1;1;1;2; ;2; ;1;11;1;4;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;5;0;7;0;9;0;0;12;0; ;0;1;2; 
2022;20508;2;5;8;20508;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;AREQUIPA;S/N; ; ; ;43; ; ; ;43;938455111;WWW.FACEBOOK.COM/HUALLANCA.BOLOGNESIANCASH.S;MESADEPARTESMUNIHUALLANCA@GMAIL.COM; ;WILMER SERAFIN;CORNELIO;ROJAS;2;1;1;2;0;1;1;0;1;1;0;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;40;1;3;2; ;2; ; ;1;1;40;5;1;1;4;2; ;1;20;1;15;1;1;2; ; ;1;0;0;3;4;0;0;0;8;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;4;www.gob.pe/munihuallanca
